transaction_id,mcc,card_number,customer_name,card_name,issueing_bank,transaction_ammount,location,aquiring_bank
7301614985,Buick,4151659861331611,Brose Maffey,visa,Eazzy,,Al Bahlūlīyah,Oozz
5136756497,Mazda,3577546952442696,Wit Borer,jcb,Realblab,,Jequitinhonha,Riffpath
8642319089,Toyota,3583658812463432,Conrado Jakobssen,jcb,Zava,,Waterbury,Abata
0720082188,Plymouth,3544008773203880,Charley Thiese,jcb,Flipstorm,,Beaung Tengah,Twimbo
4508920195,Ford,5602224664151377,Giacomo Goadbie,bankcard,Skiba,,Poříčí nad Sázavou,Meedoo
4800116155,Mercedes-Benz,5602212566368611218,Arley Scotchmore,china-unionpay,Browsebug,,Yedogon,Flipbug
7359647940,Chevrolet,30018009772779,Wolfy Siegertsz,diners-club-carte-blanche,Layo,,Jiangguanchi,Tagchat
4042874258,Saturn,374288636021304,Sabra Langridge,americanexpress,Feedmix,,Datong,Realcube
8796505265,Mercury,3577406849016221,Philippa Pinshon,jcb,Wikibox,,Pontal,Wikizz
6998178581,Mazda,3531528870538743,Lorri Urquhart,jcb,Agimba,,Santa María de Ipire,Avaveo
8053736386,Toyota,3575242544290460,Eimile Droogan,jcb,Tanoodle,,Baratã,Skidoo
3694357610,Ford,3551945502199931,Purcell Sherwen,jcb,Meejo,,Tiền Hải,Yakitri
0661186334,BMW,560225266202434022,Maurene Kurten,china-unionpay,Leexo,,Pandansari,Skimia
1997883295,Pontiac,6771732757918980756,Karissa Seery,laser,Yata,,Largo,Meevee
2968329421,Toyota,201560454708975,Trudy Mott,diners-club-enroute,Gigazoom,,Lyubokhna,Gabvine
7401057719,Geo,3574897060345294,Thekla Cawood,jcb,Lajo,,Bressuire,Skalith
2638673374,Maserati,3560330308397360,Lura Meeland,jcb,Rhynyx,,Tangtuzhui,Yodel
2280361426,Cadillac,3552859359433419,Burton Willan,jcb,Brainlounge,,Limbuš,Centimia
5692736721,Mitsubishi,3546948798579533,Humbert Skahill,jcb,Zoombeat,,Tekes,Oloo
0480797250,Bentley,3574252636431881,Judie Joberne,jcb,Feedfish,,Kaliuda,Mydo
3301681328,Infiniti,3570306241621478,Billie Breem,jcb,Skiba,,Netanya,Wordtune
5132406734,Eagle,3583615810924807,Morley Giamelli,jcb,Camido,,Bhadrapur,Rhyzio
5316265106,Mercedes-Benz,4041372482206246,Jayme Gerry,visa,Edgepulse,,Xarag,Riffwire
0962011061,Hyundai,3564917967886810,Aron Petkens,jcb,Youfeed,,Balogo,Roodel
6385255530,Buick,503811505611565326,Demetria Koeppke,maestro,Jabbersphere,,Puerto Mayor Otaño,Aimbo
0288319966,Mercedes-Benz,4844153805197372,Bertina Fenne,visa-electron,Jetpulse,,Mýki,Chatterpoint
2599110114,GMC,0604203783911482524,Aimil Mendoza,maestro,Quinu,,Gressier,Jamia
0455406227,Acura,5408705405281818,Petronille Philippsohn,mastercard,Blogpad,,Tajimi,Oodoo
0077805038,Dodge,3577350357427729,Barnabas Lewerenz,jcb,Eire,,Vnorovy,Photojam
8756461534,Volkswagen,3561452336537582,Brnaby Linck,jcb,Wordtune,,Pedreira,Youbridge
7287008661,Toyota,3570916157287880,Shannon Morratt,jcb,Tavu,,Loacan,Shufflester
9895086474,Land Rover,633110879923681193,Phillis Petrelli,switch,Katz,,Bukama,Geba
6434092881,Hyundai,5100146194736319,Tabbitha Heindrich,mastercard,Abatz,,Tushi,Linkbridge
1817207687,Porsche,3577617754770673,Kirstin Bellon,jcb,Youfeed,,Al Hāshimīyah,Dynazzy
0180278312,Toyota,4807904058686,Lora Bouzan,visa,Realbuzz,,Bangangté,Dynabox
8435553515,Hummer,5018598929780684,Moyna Bariball,maestro,Riffwire,,Dioknisi,Blogtag
6854619629,BMW,4917897657321694,Hermine Maurice,visa-electron,Skyvu,,Anto,Yambee
1785986392,Buick,3548947832581842,Celia Errett,jcb,Skinder,,Kaczory,Reallinks
1770750053,Mazda,3544275873018506,Nichol Finlator,jcb,Zoonder,,Pasirmadang,Kwimbee
4956624433,Hummer,3530904545331742,Filmore Jickells,jcb,Skibox,,Fuwen,Fliptune
2434970400,Toyota,3578935453288220,Corey Shapera,jcb,Zoomdog,,Mnogoudobnoye,Vinder
2772017966,Mitsubishi,3560955719656879,Kelsy Bristowe,jcb,Tazz,,Tiantang,Skimia
5972310295,Aston Martin,3540014053352292,Roanna Board,jcb,JumpXS,,Ganggawang,LiveZ
2209205336,Ford,3528292143432391,Yasmeen Blazy,jcb,Quatz,,Changqiao,Gabtune
8867945289,Chevrolet,4017955348776,Blakelee Knibley,visa,Realpoint,,Mangaran,Bubbletube
6168328580,Ford,3564646721936823,Teena Ambler,jcb,Eayo,,Jasugih Selatan,Eayo
5587759008,Mazda,3536219700233193,Florina Davage,jcb,Feedmix,,Kafr Nubl,Jatri
8092774412,Nissan,6395216590555415,Ingrim Mowlam,instapayment,Jabbercube,,Chicago,Pixope
4800007690,Kia,346830725252178,Didi Hubane,americanexpress,Jabberstorm,,Tanggung,Dabjam
1311392327,Buick,3538801165495926,Carolyne Ashpital,jcb,Izio,,Gaoshan,Skyndu
5900895025,Cadillac,3529961500278436,Clarette Hartshorne,jcb,Fadeo,,Thành Phố Thái Bình,Jabberbean
6713636950,Pontiac,6767750650860762436,Winny Rodge,solo,Katz,,Carepa,Jamia
6055345307,Volkswagen,4175004069043381,Roosevelt Kohler,visa-electron,Myworks,,São Filipe,Edgepulse
7507116484,Toyota,337941186325428,Silvia Moxley,americanexpress,Mudo,,Mangdang,Brainbox
4470221643,Lexus,4041599559756733,Leontyne Gyrgorcewicx,visa,Jabbercube,,Blessington,Voolith
3272611800,Nissan,201594201290938,Mirilla Skepper,diners-club-enroute,Dynabox,,Kombissiri,Jatri
9303783700,Buick,3565649422802038,Brok Foddy,jcb,Ntags,,Sobreda,Devcast
9878202070,Honda,3532066074632433,Gare Fillimore,jcb,Thoughtstorm,,Samoljica,Podcat
5429832278,Toyota,5100173283656935,Francklyn Castillo,mastercard,Latz,,Ea T’ling,Zoomcast
3428971094,Audi,5100138355108917,Kenny Walton,mastercard,Demizz,,Arroio do Meio,Demizz
4784193537,Chevrolet,6767084071921040315,Adolphus MacVay,solo,Vipe,,Tavricheskoye,Buzzster
7995632126,Ford,30196392042123,Jenica Gillebride,diners-club-carte-blanche,Brightbean,,Cergy-Pontoise,InnoZ
0241268915,Ford,630495168575876298,Barbabra Lovell,maestro,Wikido,,Safonovo,Realcube
3455487106,Mitsubishi,3552684165905412,Farrand Thomasson,jcb,Flashdog,,Novalja,Tanoodle
6297382794,Subaru,4913034596328242,Forster Margett,visa-electron,Trunyx,,Kulykiv,Realmix
9565265901,Mercedes-Benz,5602235200715145,Lyndsay Syplus,bankcard,Yambee,,Kepuh,Realbridge
5986875362,Chrysler,5602244283780905564,Hendrick Karsh,china-unionpay,Feedspan,,Alès,Linkbridge
0178163430,Honda,3585895872737309,Gib Pressman,jcb,Yambee,,Jipijapa,Meeveo
3806997012,Acura,30025206382468,Mab McGrotty,diners-club-carte-blanche,Feedspan,,Tours,Kazu
1723904155,Ford,5602211593219896,Hershel Barr,bankcard,Eazzy,,Khatsyezhyna,Yombu
7029467949,Honda,3574843089526472,Casey Tames,jcb,Divape,,Gutang,Zoozzy
2281286754,Audi,502079216596521487,Yolanda Ledward,maestro,Mymm,,Sol’tsy,Ainyx
1185990135,Hummer,5048376224267309,Candie Preist,mastercard,Ainyx,,Al Qābil,Zoomdog
1106772555,Plymouth,4917205646348903,Hayley Taffarello,visa-electron,Avaveo,,Eshan,Livefish
2729397663,Mercedes-Benz,5300852793652223,Thorin Leek,mastercard,Teklist,,Nanggorak,Thoughtworks
1017356866,Aston Martin,3543954100848817,Rudolph Lambert-Ciorwyn,jcb,Bubblebox,,Didou,Topicshots
3028948230,GMC,346456066143444,Didi Biddwell,americanexpress,Browsedrive,,Lianghe,Youopia
2206734397,Suzuki,5602250014800751,Drucill Dalziell,bankcard,Feedfire,,Sukodono,Twitterbridge
6241716034,Lincoln,3578271168794637,Doralin Standall,jcb,Brainverse,,Chenzhou,Kaymbo
9244223066,Acura,6706697599945836,Justinn Finn,laser,Npath,,Qal‘ah-ye Kūf,JumpXS
8991814646,Mercedes-Benz,5414599612658294,Alicea Lossman,mastercard,Tazzy,,Caracol,Dablist
6165620167,Ford,372301055871711,Gabrielle MacCallester,americanexpress,Midel,,Hương Sơn,Gabvine
7560160301,Mercedes-Benz,3541837328589994,Claiborn Birks,jcb,Yombu,,Kuching,Kayveo
5905857598,Saturn,3552122247423377,Jena Bysshe,jcb,Meetz,,Monte Plata,Bluezoom
6576535384,Acura,3533207433791093,Ricca Ablett,jcb,Edgeify,,Jagiełła,Quinu
8643388564,Subaru,5403225277310749,Norma Kardos,diners-club-us-ca,Wikizz,,Sukamaju,Trudeo
3736274998,Acura,4911079678109970,Vittorio Pratton,switch,Jaxworks,,Przeworsk,InnoZ
6849830341,Suzuki,4913291341266974,Delmore Mateescu,visa-electron,LiveZ,,Bagong Barrio,Npath
6400929940,Lexus,4405203511351440,Ruddy Hearns,visa-electron,Youspan,,Yantan,Linkbridge
6844316321,Hyundai,6304994453081105,Dud Sweeney,maestro,Riffpedia,,Wailolong,Babbleblab
9374108534,Chevrolet,6762599507982029,Venita Boichat,maestro,Fiveclub,,Hagfors,Yakidoo
6888870308,Chevrolet,5108756062772394,Minny Anstead,mastercard,Mudo,,Drochia,Agimba
0682337870,Chevrolet,56022126180597758,Kaylee Messitt,china-unionpay,Gigashots,,Saint-Jean-de-Braye,Skalith
3023977526,Mercedes-Benz,3570861430060805,Dorelle Tatlock,jcb,Photospace,,Smederevo,Edgewire
5726820061,Nissan,67612320808885090,Elvina Pestridge,maestro,Edgetag,,Milovice,Wikibox
7343308696,Chevrolet,36918281946617,Allissa Ahmed,diners-club-international,Feedmix,,Porto Alegre,Skipfire
6374920244,Lexus,5602231532107358,Nichol Corke,bankcard,Trilia,,Cihaur,Rhyzio
1202298346,Suzuki,3583848876793093,Marisa Bettaney,jcb,Lazz,,Miragoâne,Eabox
9960682471,Porsche,3581628886075992,Clayborn Andri,jcb,Shufflebeat,,Sakule,Blogpad
3895429449,Land Rover,372301572887091,Marietta Darke,americanexpress,Skiptube,,Mazowe,Teklist
0106855573,Acura,3553036016387036,Ozzie Wolters,jcb,Zoombox,,Vlycháda,Yambee
2490645439,Audi,6372632304739284,Zara Stoffersen,instapayment,Mynte,,San Isidro,Roomm
2439113786,Chevrolet,3533794123680884,Hugibert Harpham,jcb,Demivee,,Shanxi,Jayo
9669769868,Maserati,3552477958232106,Lise Hofler,jcb,Miboo,,Ash Shaykh Zuwayd,Ooba
4658215128,Dodge,6387720575681138,Kate Innocenti,instapayment,Cogilith,,Jiangzhou,Photofeed
9395956984,Aptera,3568768441263324,Nevsa McTrustey,jcb,Cogilith,,Sadek,Vipe
2479083853,Mitsubishi,3554516969152353,Alric Sagg,jcb,Meemm,,Ballina,Jabbersphere
2095321677,Volkswagen,3578076621249347,Marie-ann Guye,jcb,Zoonoodle,,Mizhirah,Zazio
6891111293,Acura,3578319820047389,Brigida Callan,jcb,Fadeo,,Chengdong,Skilith
9090636951,Pontiac,4508055099976014,Damian Epperson,visa-electron,Riffpedia,,Palekastro,Topicstorm
3737010005,Toyota,3532328494995976,Les Griffoen,jcb,Skyvu,,Phitsanulok,Bubbletube
1265275998,Kia,6759981680150269287,Nanny Anwyl,switch,Voomm,,Nunguan,Twitternation
0462856305,Mitsubishi,3588225628023340,Amos Abbots,jcb,Photobean,,Pradera,Realmix
4514801380,Mitsubishi,5602225937044935,Valaria Harbron,bankcard,Demimbu,,Baiyangwan,Fivespan
0693271647,Dodge,3556784037601102,Kelwin Spowart,jcb,Fiveclub,,Winnipeg,Reallinks
7238681757,Kia,5100175811944873,Karole Tireman,mastercard,Avamm,,Purwodadi,Fivechat
8687575548,Toyota,3543267086926840,Marcia Blaxton,jcb,Avamm,,Setono,Oloo
7364520848,Nissan,6395339394141388,Otho Patroni,instapayment,Fliptune,,Compiègne,Oloo
4516004267,Lotus,3540243950127883,Garvy D'Ambrosio,jcb,Mybuzz,,Thaon-les-Vosges,Avavee
5961265706,Pontiac,3528802993757158,Katy Bendall,jcb,Zoomcast,,Hāfizābād,Demimbu
5521849009,Lincoln,3576529897852246,Derrik Sansam,jcb,Dablist,,Flen,Yata
0305881892,Buick,3571044119340504,Leticia Yo,jcb,Geba,,Kolambugan,Realcube
4097639188,Chevrolet,5602231031432323,Isadora Calow,bankcard,Fivebridge,,Luchingu,Skajo
5417874507,Oldsmobile,5100143542263963,Gale Langstone,mastercard,Flipopia,,Metulla,Wikibox
1698783124,Mazda,3542559285568360,Dori Bondesen,jcb,Quamba,,Krajansumbermujur,Linklinks
4376687448,Mitsubishi,5602237390909609057,Mandel Robbel,china-unionpay,Linkbuzz,,Alkmaar,Mynte
0915117746,Volkswagen,5602244437643567,Constance Duce,bankcard,Oyondu,,Xinkai,Twiyo
1394894872,Land Rover,3578661812222540,Alf Dablin,jcb,Thoughtmix,,Mikulovice,Roomm
2635275246,Subaru,5610019513684515,Alvie Sangster,china-unionpay,Devpulse,,Vällingby,Thoughtstorm
2513325796,Chevrolet,3570632830590265,Olia Cumberbatch,jcb,Bubblebox,,Qindu,Chatterpoint
8897262996,Mercedes-Benz,3569971314885640,Aland Enderle,jcb,Twitternation,,Chamouny,Pixoboo
0419258787,Dodge,5602253861888515,Terence O'Lenane,bankcard,Photolist,,Sadang Kulon,Oba
2189760100,Volkswagen,3563049826839136,Josepha Manoelli,jcb,Devpulse,,Karamat,Twitterwire
6428034816,Land Rover,5100133542997116,Heindrick Shivell,mastercard,Katz,,Qila Abdullāh,Muxo
0510302793,Toyota,30432625683650,Edgardo Kinneally,diners-club-carte-blanche,Ozu,,Nałęczów,Babbleopia
8557150806,Mercedes-Benz,5100143797600588,Wendie MacEveley,mastercard,Rhyzio,,Ganggawang,Ntags
3715826681,Saturn,6759064154415430,Gennifer Freiburger,maestro,Quatz,,Rancho Nuevo,Jetpulse
9871828624,Porsche,6334182080265073568,Silvana Beaford,solo,Kimia,,Chrzanów,Voonix
3227754878,Volkswagen,5380441011189839,Delphine Clark,mastercard,Vipe,,Huashi,Youtags
9552189438,Toyota,3556744015728194,Brandie Giroldi,jcb,Quaxo,,Stockholm,Voonte
1539518396,Buick,374234970001825,Ravi Whalley,americanexpress,Jaxbean,,Stoczek,Yotz
6059987508,Dodge,677185246404738883,Nichols Mawditt,laser,Eazzy,,Xianan,Yamia
6239187011,Jeep,676795110025650295,Erick Gors,solo,Buzzster,,Taoyuan,Kwinu
7768119940,Volkswagen,3565790810829017,Sean Hepher,jcb,Kaymbo,,Starokucherganovka,Avamm
8179938190,Lamborghini,5602244605229876,Georgeanne Bassett,bankcard,Geba,,Chiguayante,Topdrive
0216208203,Nissan,3547718153311940,Baxie Saice,jcb,Trudoo,,Ualog,Dabvine
3858214639,Mercedes-Benz,3547612865537084,Alessandra McRobert,jcb,Kanoodle,,Xianning,Quinu
7737984224,Acura,3583691182825104,Harald Severs,jcb,Tanoodle,,Gucheng,Buzzbean
2638655961,Rolls-Royce,3533259586705222,Charmian Tillyer,jcb,Skajo,,Niemodlin,Voonix
3234096791,Eagle,374288819432518,Lela Grotty,americanexpress,Tagfeed,,Beit Horon,Bubbletube
7747977956,Lexus,3550154535833456,Jacobo Dougal,jcb,Zoomdog,,Rivesaltes,Skiptube
5320621558,Chrysler,3549973294141023,Priscella Attenborough,jcb,Quamba,,Cotuí,Mycat
8336981411,Chrysler,4903891078708130,Hailey Bomb,switch,Yacero,,Xinming,Yakidoo
0013730428,Mercury,5610539505710523,Kristyn Voysey,bankcard,Blogpad,,Sungaibengkal,Dynava
6053985503,Cadillac,5602227979149895,Julee Greenrod,china-unionpay,Innotype,,Wilwerwiltz,Eazzy
4604796912,Toyota,5349928304954994,Rafe Furlong,mastercard,Edgeclub,,Krzepice,Feedfish
1584102144,Honda,5320805891460481,Benjie Roast,mastercard,Skyba,,Warburton,Ozu
4308099188,Toyota,3533950480254610,Abba Gotthard,jcb,Wikizz,,Serpukhov,Flipbug
1714711366,Dodge,5048371471095446,Virgie Garriock,mastercard,Zoozzy,,Peza e Madhe,Tagcat
9007336282,Volkswagen,3556362391338411,Doreen MacShirie,jcb,Demimbu,,Mangulewa,Kanoodle
3469121273,Infiniti,58934259613029496,Emmalyn Filippyev,maestro,Yoveo,,Rude,Wikibox
3605937160,Mitsubishi,30299896837590,Mallorie Farfoot,diners-club-carte-blanche,Rhynyx,,Cao Thượng,Katz
6824773921,Ford,5100145591895801,Janie Airds,mastercard,LiveZ,,Żurowa,Ntags
9267932349,Dodge,3570099308448717,Osmond Kanwell,jcb,Zoonder,,Primero de Enero,Skimia
3863975049,Ram,3576645886290717,Judie Gehrels,jcb,Yodo,,Shuanglongchang,Devshare
8799469634,Subaru,340365009300118,Gerry Pethybridge,americanexpress,Meezzy,,Sumberrejo,Eamia
2302533275,Mazda,5641820824010329461,Berri Ottee,switch,Yakidoo,,Wañgan,Photospace
2931928186,Toyota,4905030567920505748,Connie Coppock.,switch,Babbleblab,,Pedrulheira,Mycat
6982085538,GMC,3576264691531164,Jodie Launchbury,jcb,Topicblab,,Rogoza,Jabbersphere
5874943463,BMW,3530688621790414,Elianore Strethill,jcb,Abata,,Fort Myers,Realfire
9022107213,Lexus,3528674642287584,Lauryn Marlin,jcb,Dabshots,,Ústí nad Orlicí,Topicblab
7256775652,Ford,3546599504541810,Tyrus Weinberg,jcb,Trupe,,Shepetivka,Twitterbeat
1847282326,Acura,6381255523480230,Normand Pallant,instapayment,Devpulse,,Amarillo,Skibox
5943565817,Holden,347456478941913,Lucky Bryden,americanexpress,Jaxbean,,Tintafor,Babbleopia
2141841879,Mercedes-Benz,201963622178842,Wynn Bazek,diners-club-enroute,Skinix,,Kavásilas,Geba
3076615076,Mercedes-Benz,3575003989379980,Gena Spandley,jcb,Linkbridge,,Jincheng,Kwimbee
2843172292,Infiniti,3562602540101232,Cathlene Cruikshanks,jcb,Thoughtworks,,Lourdes,Roodel
9463121870,Oldsmobile,5010123446815398,Alexine Lardiner,mastercard,Wordpedia,,Ogawa,Twimm
3859742779,Toyota,3552191782805132,Harwell Sarsfield,jcb,Realcube,,Lyubotyn,Divape
9997061063,Ford,4405201844517851,Roselin Rowlands,visa-electron,Quire,,Znojmo,Skinte
